,valor,bairro,zona,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
2648,250000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,63.0,2.0,1.0,2.0
2649,690000.0,Compensa,Oeste,Casas,620.0,4.0,5.0,3.0
2651,2499000.0,Ponta Negra,Oeste,Apartamentos,270.0,3.0,4.0,5.0
2652,95000.0,Distrito Industrial I,Sul,Apartamentos,28.0,1.0,1.0,1.0
2653,2000000.0,Nossa Senhora das Graças,Centro-Sul,Casas,335.0,4.0,5.0,5.0
2654,295000.0,Novo Aleixo,Norte,Casas,82.0,3.0,2.0,2.0
2655,1300000.0,Adrianópolis,Centro-Sul,Apartamentos,230.0,4.0,2.0,5.0
2659,1550021.0,Ponta Negra,Oeste,Casas,246.0,4.0,4.0,5.0
2661,500000.0,Centro,Sul,Apartamentos,200.0,3.0,2.0,3.0
2662,500000.0,Nova Cidade,Norte,Casas,90.0,3.0,3.0,3.0
2663,200000.0,Santa Etelvina,Norte,Casas,100.0,2.0,1.0,1.0
2664,1500000.0,Ponta Negra,Oeste,Apartamentos,153.0,3.0,2.0,2.0
2666,319000.0,Ponta Negra,Oeste,Apartamentos,56.0,3.0,2.0,2.0
2667,270000.0,Parque 10 de Novembro,Centro-Sul,Casas,58.0,2.0,2.0,2.0
2670,530000.0,Compensa,Oeste,Apartamentos,120.0,3.0,2.0,2.0
2671,269990.0,Dom Pedro I,Centro-Oeste,Apartamentos,66.0,3.0,1.0,2.0
2673,280000.0,Flores,Centro-Sul,Casas,450.0,3.0,4.0,1.0
2674,343266.0,Ponta Negra,Oeste,Casas,60.0,2.0,2.0,3.0
2675,135000.0,Nova Cidade,Norte,Casas,80.0,2.0,2.0,1.0
2676,220133.0,Novo Aleixo,Norte,Casas,70.0,2.0,2.0,2.0
2677,321111.0,Planalto,Centro-Oeste,Casas,470.0,4.0,3.0,2.0
2678,829900.0,Ponta Negra,Oeste,Casas,175.0,3.0,4.0,3.0
2679,318000.0,Ponta Negra,Oeste,Apartamentos,61.0,3.0,1.0,2.0
2684,199000.0,Nossa Senhora das Graças,Centro-Sul,Casas,55.0,2.0,1.0,1.0
2685,210000.0,Aleixo,Centro-Sul,Apartamentos,47.0,2.0,1.0,1.0
2686,80000.0,Nova Cidade,Norte,Casas,180.0,2.0,2.0,2.0
2687,230000.0,Ponta Negra,Oeste,Apartamentos,54.0,3.0,1.0,1.0
2688,1200000.0,Ponta Negra,Oeste,Apartamentos,139.0,4.0,0.0,5.0
2690,100000.0,Compensa,Oeste,Casas,900.0,2.0,3.0,1.0
2691,330000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,75.0,3.0,2.0,3.0
2692,180325.0,Novo Aleixo,Norte,Casas,80.0,2.0,2.0,2.0
2693,190000.0,Da Paz,Centro-Oeste,Apartamentos,42.0,2.0,1.0,1.0
2694,255000.0,Cidade Nova,Norte,Casas,141.0,2.0,3.0,2.0
2696,370000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,115.0,3.0,2.0,2.0
2697,100000.0,Cidade Nova,Norte,Casas,350.0,3.0,3.0,2.0
2698,480000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,103.0,3.0,1.0,2.0
2699,930000.0,Nossa Senhora das Graças,Centro-Sul,Casas,250.0,3.0,4.0,4.0
2701,980000.0,Flores,Centro-Sul,Casas,250.0,3.0,3.0,4.0
2702,185000.0,Mauazinho,Leste,Casas,80.0,2.0,2.0,2.0
2703,560000.0,Dom Pedro I,Centro-Oeste,Apartamentos,95.0,3.0,2.0,3.0
2704,288003.0,Planalto,Centro-Oeste,Apartamentos,55.0,2.0,1.0,2.0
2705,600001.0,Aleixo,Centro-Sul,Casas,110.0,3.0,2.0,4.0
2706,180000.0,Chapada,Centro-Sul,Apartamentos,52.0,2.0,1.0,1.0
2707,190000.0,Tarumã-Açu,Oeste,Apartamentos,53.0,3.0,1.0,1.0
2710,155000.0,Nova Cidade,Norte,Casas,200.0,2.0,1.0,2.0
2711,1150000.0,Aleixo,Centro-Sul,Apartamentos,155.0,3.0,2.0,5.0
2713,1300000.0,Ponta Negra,Oeste,Apartamentos,141.0,3.0,2.0,4.0
2714,480000.0,São José Operário,Leste,Casas,300.0,3.0,3.0,2.0
2715,1500000.0,Adrianópolis,Centro-Sul,Apartamentos,180.0,3.0,2.0,2.0
2717,270002.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
2718,2830000.0,Flores,Centro-Sul,Apartamentos,220.0,4.0,4.0,5.0
2719,370000.0,Aleixo,Centro-Sul,Apartamentos,94.0,3.0,2.0,2.0
2720,1000000.0,Ponta Negra,Oeste,Casas,153.0,1.0,4.0,3.0
2721,1400000.0,Adrianópolis,Centro-Sul,Apartamentos,162.0,4.0,4.0,5.0
2722,439000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,72.0,2.0,1.0,1.0
2723,360000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,56.0,3.0,2.0,2.0
2724,850000.0,Ponta Negra,Oeste,Casas,372.0,3.0,4.0,4.0
2725,260000.0,Parque 10 de Novembro,Centro-Sul,Casas,65.0,2.0,2.0,2.0
2727,1500130.0,Ponta Negra,Oeste,Casas,170.0,3.0,2.0,4.0
2728,1000000.0,Ponta Negra,Oeste,Apartamentos,132.0,3.0,3.0,4.0
2729,225000.0,Flores,Centro-Sul,Apartamentos,42.0,2.0,1.0,1.0
2730,2190000.0,Ponta Negra,Oeste,Apartamentos,169.0,3.0,3.0,4.0
2734,699999.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,157.0,3.0,1.0,3.0
2735,210000.0,Flores,Centro-Sul,Casas,65.0,2.0,2.0,1.0
2736,1900000.0,Santo Agostinho,Oeste,Casas,300.0,4.0,2.0,5.0
2737,230000.0,Colônia Terra Nova,Norte,Apartamentos,73.0,3.0,1.0,2.0
2738,150000.0,Coroado,Leste,Casas,100.0,4.0,0.0,1.0
2739,65000.0,São Jorge,Oeste,Casas,133.0,2.0,1.0,1.0
2740,135000.0,Santa Etelvina,Norte,Apartamentos,44.0,2.0,1.0,1.0
2741,700152.0,Ponta Negra,Oeste,Casas,200.0,3.0,2.0,2.0
2742,400077.0,Novo Aleixo,Norte,Casas,104.0,3.0,2.0,2.0
2744,580000.0,Nova Esperança,Oeste,Apartamentos,167.0,3.0,2.0,3.0
2745,600000.0,Colônia Santo Antônio,Norte,Apartamentos,141.0,4.0,2.0,4.0
2746,4200000.0,Aleixo,Centro-Sul,Casas,593.0,4.0,4.0,5.0
2747,265000.0,Colônia Terra Nova,Norte,Casas,320.0,3.0,5.0,4.0
2748,500000.0,Adrianópolis,Centro-Sul,Apartamentos,118.0,4.0,2.0,3.0
2750,349000.0,Ponta Negra,Oeste,Apartamentos,72.0,2.0,2.0,3.0
2751,1130000.0,Ponta Negra,Oeste,Casas,197.0,3.0,5.0,5.0
2752,2329900.0,Adrianópolis,Centro-Sul,Apartamentos,215.0,4.0,3.0,5.0
2753,610000.0,Ponta Negra,Oeste,Casas,267.0,3.0,4.0,2.0
2756,374000.0,Flores,Centro-Sul,Apartamentos,67.0,2.0,2.0,2.0
2758,160001.0,Lago Azul,Norte,Apartamentos,43.0,2.0,1.0,1.0
2759,4350000.0,Adrianópolis,Centro-Sul,Casas,662.0,5.0,5.0,5.0
2760,345047.0,Tarumã,Oeste,Casas,160.0,3.0,2.0,2.0
2761,5500000.0,Ponta Negra,Oeste,Casas,800.0,5.0,4.0,5.0
2763,255003.0,Flores,Centro-Sul,Casas,60.0,2.0,2.0,2.0
2764,450000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,106.0,3.0,2.0,2.0
2765,260000.0,Novo Aleixo,Norte,Casas,415.0,5.0,5.0,2.0
2766,500000.0,Santo Agostinho,Oeste,Apartamentos,85.0,3.0,1.0,3.0
2767,130000.0,Lago Azul,Norte,Apartamentos,80.0,2.0,1.0,1.0
2768,470000.0,Aleixo,Centro-Sul,Apartamentos,147.0,3.0,2.0,3.0
2769,550000.0,Cidade Nova,Norte,Casas,300.0,4.0,4.0,5.0
2770,400000.0,Flores,Centro-Sul,Apartamentos,85.0,3.0,2.0,2.0
2771,380000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,65.0,2.0,1.0,2.0
2773,350000.0,Ponta Negra,Oeste,Apartamentos,60.0,2.0,1.0,1.0
2774,650004.0,Novo Aleixo,Norte,Apartamentos,140.0,3.0,2.0,2.0
2775,2250000.0,Ponta Negra,Oeste,Casas,330.0,4.0,4.0,5.0
2776,417000.0,Novo Aleixo,Norte,Casas,384.0,5.0,5.0,3.0
2777,265000.0,Tarumã-Açu,Oeste,Apartamentos,160.0,2.0,2.0,1.0
2778,200000.0,Nova Cidade,Norte,Casas,128.0,3.0,1.0,2.0
2780,1400000.0,Ponta Negra,Oeste,Casas,370.0,4.0,4.0,5.0
2781,770000.0,Colônia Terra Nova,Norte,Casas,175.0,3.0,4.0,4.0
2782,350000.0,Dom Pedro I,Centro-Oeste,Casas,75.0,3.0,2.0,1.0
2783,800000.0,Japiim,Sul,Casas,350.0,4.0,5.0,5.0
2784,1650000.0,Tarumã,Oeste,Casas,800.0,4.0,4.0,5.0
2785,429590.0,Flores,Centro-Sul,Casas,204.0,3.0,2.0,2.0
2786,499999.0,Cidade Nova,Norte,Casas,270.0,4.0,3.0,2.0
2787,380257.0,Cidade Nova,Norte,Casas,80.0,3.0,2.0,2.0
2789,650000.0,Aleixo,Centro-Sul,Apartamentos,160.0,3.0,2.0,2.0
2790,780000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,178.0,4.0,3.0,4.0
2792,1300000.0,Ponta Negra,Oeste,Apartamentos,134.0,3.0,2.0,5.0
2793,236000.0,Planalto,Centro-Oeste,Apartamentos,38.0,2.0,1.0,1.0
2795,329900.0,Santo Agostinho,Oeste,Apartamentos,67.0,2.0,1.0,2.0
2796,2000000.0,Adrianópolis,Centro-Sul,Apartamentos,178.0,4.0,5.0,5.0
2797,3200000.0,Aleixo,Centro-Sul,Casas,400.0,3.0,5.0,4.0
2798,520000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,63.0,1.0,0.0,2.0
2799,980000.0,Tarumã,Oeste,Casas,420.0,3.0,4.0,1.0
2800,105000.0,Nova Cidade,Norte,Casas,57.0,2.0,2.0,2.0
2801,1500000.0,Adrianópolis,Centro-Sul,Apartamentos,157.0,4.0,3.0,5.0
2803,674000.0,Tarumã,Oeste,Casas,119.0,3.0,3.0,4.0
2804,360000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,70.0,2.0,1.0,2.0
2805,3800000.0,Ponta Negra,Oeste,Casas,630.0,5.0,5.0,5.0
2807,370000.0,Santo Agostinho,Oeste,Casas,100.0,2.0,2.0,2.0
2808,360000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,60.0,2.0,1.0,2.0
2809,859999.0,Tarumã,Oeste,Casas,180.0,3.0,4.0,5.0
2810,1200000.0,Adrianópolis,Centro-Sul,Apartamentos,147.0,4.0,2.0,4.0
2811,480000.0,Ponta Negra,Oeste,Apartamentos,94.0,3.0,2.0,2.0
2812,200000.0,Parque 10 de Novembro,Centro-Sul,Casas,450.0,3.0,3.0,3.0
2813,150000.0,Santa Etelvina,Norte,Apartamentos,51.0,2.0,1.0,1.0
2814,390000.0,Santo Antônio,Oeste,Apartamentos,76.0,3.0,2.0,2.0
2818,528000.0,Ponta Negra,Oeste,Casas,130.0,3.0,4.0,3.0
2819,1400000.0,Ponta Negra,Oeste,Casas,327.0,4.0,4.0,4.0
2824,470000.0,Cidade Nova,Norte,Casas,230.0,3.0,4.0,2.0
2826,120000.0,Jorge Teixeira,Leste,Casas,70.0,3.0,2.0,2.0
2827,570000.0,Ponta Negra,Oeste,Apartamentos,91.0,3.0,2.0,3.0
2828,345000.0,Ponta Negra,Oeste,Casas,60.0,2.0,1.0,3.0
2829,4300000.0,Ponta Negra,Oeste,Casas,600.0,5.0,4.0,5.0
2830,400000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,103.0,3.0,3.0,3.0
2831,1400000.0,Praça 14 de Janeiro,Sul,Casas,698.0,5.0,3.0,5.0
2832,330056.0,Santo Antônio,Oeste,Apartamentos,76.0,3.0,3.0,2.0
2833,4500000.0,Aleixo,Centro-Sul,Casas,300.0,4.0,5.0,5.0
2834,380000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,150.0,3.0,1.0,2.0
2835,430000.0,Dom Pedro I,Centro-Oeste,Apartamentos,56.0,1.0,1.0,1.0
2836,349100.0,Centro,Sul,Apartamentos,124.0,2.0,2.0,3.0
2837,700000.0,Dom Pedro I,Centro-Oeste,Apartamentos,100.0,3.0,2.0,3.0
2838,1360000.0,Ponta Negra,Oeste,Casas,250.0,4.0,4.0,5.0
2839,220000.0,Novo Aleixo,Norte,Casas,220.0,2.0,2.0,2.0
2840,160124.0,Flores,Centro-Sul,Casas,70.0,2.0,2.0,2.0
2841,420000.0,Nossa Senhora Aparecida,Sul,Apartamentos,120.0,3.0,2.0,3.0
2843,260010.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
2844,810000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,145.0,4.0,4.0,3.0
2845,730000.0,Aleixo,Centro-Sul,Apartamentos,106.0,3.0,2.0,3.0
2846,650001.0,Novo Aleixo,Norte,Casas,140.0,3.0,2.0,2.0
2847,400000.0,Ponta Negra,Oeste,Casas,350.0,3.0,3.0,3.0
2848,243690.0,Ponta Negra,Oeste,Apartamentos,46.0,2.0,1.0,1.0
2849,440000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,105.0,3.0,1.0,2.0
2850,320000.0,Da Paz,Centro-Oeste,Apartamentos,70.0,2.0,1.0,2.0
2852,410000.0,Colônia Santo Antônio,Norte,Apartamentos,81.0,3.0,2.0,2.0
2853,282500.0,Centro,Sul,Casas,198.0,5.0,5.0,5.0
2854,150000.0,Coroado,Leste,Casas,100.0,4.0,1.0,1.0
2855,4500000.0,Ponta Negra,Oeste,Casas,1600.0,4.0,5.0,5.0
2856,380132.0,Cidade Nova,Norte,Casas,100.0,3.0,2.0,2.0
2857,255000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,107.0,3.0,1.0,2.0
2858,650000.0,Adrianópolis,Centro-Sul,Apartamentos,94.0,3.0,2.0,4.0
2859,850000.0,Ponta Negra,Oeste,Casas,147.0,3.0,2.0,3.0
2860,1399000.0,Adrianópolis,Centro-Sul,Apartamentos,162.0,4.0,4.0,5.0
2861,190000.0,Cidade Nova,Norte,Casas,60.0,2.0,1.0,1.0
2865,530000.0,Parque 10 de Novembro,Centro-Sul,Casas,384.0,3.0,5.0,4.0
2866,900000.0,Aleixo,Centro-Sul,Casas,250.0,3.0,3.0,4.0
2867,1100000.0,Adrianópolis,Centro-Sul,Apartamentos,147.0,3.0,2.0,4.0
2868,250006.0,Aleixo,Centro-Sul,Apartamentos,74.0,2.0,1.0,2.0
2869,780000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,180.0,4.0,2.0,4.0
2871,360004.0,Parque 10 de Novembro,Centro-Sul,Casas,238.0,3.0,3.0,2.0
2872,280000.0,Tarumã,Oeste,Casas,254.0,3.0,4.0,4.0
2873,315000.0,Alvorada,Centro-Oeste,Apartamentos,59.0,2.0,1.0,1.0
2874,1200000.0,Ponta Negra,Oeste,Apartamentos,179.0,4.0,4.0,5.0
2875,530000.0,Adrianópolis,Centro-Sul,Apartamentos,117.0,4.0,2.0,3.0
2876,2700000.0,Cidade Nova,Norte,Casas,130.0,3.0,2.0,3.0
2877,850000.0,Colônia Terra Nova,Norte,Casas,308.0,4.0,4.0,5.0
2878,790000.0,Centro,Sul,Casas,251.0,4.0,5.0,4.0
2879,350000.0,Dom Pedro I,Centro-Oeste,Casas,75.0,3.0,2.0,1.0
2880,707500.0,Dom Pedro I,Centro-Oeste,Apartamentos,113.0,3.0,1.0,2.0
2882,245000.0,Colônia Terra Nova,Norte,Apartamentos,73.0,3.0,1.0,1.0
2883,750000.0,Ponta Negra,Oeste,Casas,172.0,3.0,4.0,5.0
2884,185000.0,Aleixo,Centro-Sul,Apartamentos,80.0,2.0,1.0,1.0
2886,300000.0,Coroado,Leste,Apartamentos,58.0,2.0,1.0,1.0
2887,300000.0,Cidade Nova,Norte,Casas,90.0,2.0,3.0,2.0
2889,258000.0,Flores,Centro-Sul,Casas,81.0,3.0,2.0,1.0
2891,240000.0,Cidade Nova,Norte,Casas,300.0,2.0,3.0,2.0
2892,420000.0,Parque 10 de Novembro,Centro-Sul,Casas,110.0,3.0,2.0,2.0
2895,135000.0,Petrópolis,Sul,Apartamentos,45.0,2.0,0.0,1.0
2897,300000.0,Flores,Centro-Sul,Casas,60.0,2.0,2.0,1.0
2898,173000.0,Ponta Negra,Oeste,Apartamentos,41037.0,2.0,1.0,1.0
2899,300000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,90.0,3.0,1.0,2.0
2901,694000.0,Flores,Centro-Sul,Casas,307.0,4.0,3.0,4.0
2902,750000.0,Colônia Terra Nova,Norte,Casas,220.0,3.0,3.0,4.0
2904,850000.0,Flores,Centro-Sul,Casas,337.0,5.0,4.0,5.0
2906,424000.0,Parque 10 de Novembro,Centro-Sul,Casas,143.0,2.0,2.0,2.0
2907,290000.0,Redenção,Centro-Oeste,Casas,183.0,3.0,1.0,3.0
2908,140000.0,Chapada,Centro-Sul,Apartamentos,32.0,1.0,1.0,1.0
2909,2050000.0,Flores,Centro-Sul,Casas,750.0,2.0,1.0,3.0
2910,470000.0,Flores,Centro-Sul,Apartamentos,74.0,3.0,2.0,2.0
2911,120000.0,Adrianópolis,Centro-Sul,Apartamentos,34.0,1.0,2.0,1.0
2913,680000.0,Tarumã,Oeste,Casas,161.0,3.0,4.0,4.0
2914,255000.0,Colônia Santo Antônio,Norte,Apartamentos,68.0,3.0,1.0,2.0
2915,1100000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,140.0,4.0,2.0,4.0
2917,700000.0,Aleixo,Centro-Sul,Casas,175.0,3.0,2.0,2.0
2919,2000000.0,Tarumã,Oeste,Casas,370.0,4.0,4.0,5.0
2920,350000.0,Alvorada,Centro-Oeste,Casas,168.0,3.0,2.0,2.0
2922,230000.0,Cidade Nova,Norte,Casas,120.0,2.0,2.0,1.0
2923,280000.0,Novo Aleixo,Norte,Casas,200.0,2.0,2.0,2.0
2925,350000.0,Colônia Santo Antônio,Norte,Apartamentos,85.0,3.0,2.0,2.0
2927,3000000.0,Aleixo,Centro-Sul,Casas,440.0,4.0,5.0,5.0
2928,831005.0,Tarumã,Oeste,Casas,175.0,3.0,4.0,3.0
2929,319000.0,Nova Esperança,Oeste,Apartamentos,56.0,3.0,1.0,2.0
2930,250000.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,1.0
2932,950000.0,Colônia Terra Nova,Norte,Casas,229.0,3.0,4.0,4.0
2933,1890000.0,Ponta Negra,Oeste,Casas,349.0,3.0,4.0,5.0
2935,200000.0,Adrianópolis,Centro-Sul,Apartamentos,35.0,1.0,1.0,1.0
2936,4000000.0,Aleixo,Centro-Sul,Casas,500.0,4.0,4.0,5.0
2937,399000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,87.0,3.0,2.0,3.0
2938,790000.0,Aleixo,Centro-Sul,Apartamentos,106.0,3.0,2.0,3.0
2940,1250000.0,São Jorge,Oeste,Apartamentos,179.0,4.0,4.0,5.0
2941,510000.0,Dom Pedro I,Centro-Oeste,Apartamentos,81.0,2.0,1.0,2.0
2945,180010.0,São José Operário,Leste,Apartamentos,55.0,2.0,1.0,1.0
2946,220001.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
2947,490000.0,Flores,Centro-Sul,Apartamentos,79.0,3.0,2.0,2.0
2948,1500000.0,Ponta Negra,Oeste,Casas,190.0,3.0,4.0,4.0
2949,180000.0,Tarumã,Oeste,Apartamentos,65.0,3.0,1.0,1.0
2950,380000.0,Dom Pedro I,Centro-Oeste,Apartamentos,64.0,2.0,1.0,2.0
2951,350000.0,Nova Cidade,Norte,Casas,144.0,3.0,2.0,2.0
2952,979419.0,Ponta Negra,Oeste,Apartamentos,141.0,3.0,2.0,5.0
2953,450000.0,Tarumã-Açu,Oeste,Casas,72.0,3.0,2.0,2.0
2954,370001.0,Novo Aleixo,Norte,Casas,101.0,3.0,3.0,2.0
2955,240000.0,Ponta Negra,Oeste,Apartamentos,54.0,3.0,1.0,1.0
2957,160000.0,Compensa,Oeste,Apartamentos,66.0,2.0,1.0,2.0
2958,490000.0,Planalto,Centro-Oeste,Casas,450.0,3.0,4.0,3.0
2959,250001.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,2.0
2960,695000.0,Flores,Centro-Sul,Casas,103.0,3.0,3.0,3.0
2961,330000.0,Flores,Centro-Sul,Apartamentos,79.0,3.0,2.0,2.0
2962,210005.0,Cidade Nova,Norte,Casas,160.0,2.0,5.0,3.0
2963,120000.0,Cidade Nova,Norte,Casas,130.0,3.0,2.0,2.0
2965,370000.0,Ponta Negra,Oeste,Apartamentos,80.0,3.0,1.0,2.0
2967,630000.0,Adrianópolis,Centro-Sul,Apartamentos,120.0,3.0,2.0,2.0
2968,200000.0,Tarumã-Açu,Oeste,Apartamentos,59.0,3.0,1.0,1.0
2969,370000.0,Alvorada,Centro-Oeste,Casas,207.0,3.0,1.0,1.0
2971,290000.0,Novo Aleixo,Norte,Casas,75.0,2.0,3.0,1.0
2972,300000.0,Flores,Centro-Sul,Casas,74.0,2.0,1.0,1.0
2974,380000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,50.0,2.0,1.0,2.0
2976,900000.0,Colônia Terra Nova,Norte,Casas,242.0,4.0,4.0,1.0
2977,525000.0,Novo Aleixo,Norte,Casas,200.0,3.0,4.0,4.0
2978,2600000.0,Ponta Negra,Oeste,Casas,335.0,4.0,4.0,4.0
2981,440000.0,Alvorada,Centro-Oeste,Casas,180.0,3.0,2.0,3.0
2982,160120.0,Flores,Centro-Sul,Casas,70.0,2.0,2.0,2.0
2983,550000.0,Ponta Negra,Oeste,Apartamentos,67.0,2.0,1.0,1.0
2984,650000.0,São Jorge,Oeste,Apartamentos,70.0,2.0,1.0,1.0
2986,1000000.0,Ponta Negra,Oeste,Apartamentos,133.0,3.0,2.0,5.0
2987,350000.0,Colônia Santo Antônio,Norte,Apartamentos,69.0,3.0,1.0,2.0
2988,6200000.0,Parque 10 de Novembro,Centro-Sul,Casas,550.0,4.0,5.0,5.0
2989,330000.0,Centro,Sul,Apartamentos,96.0,3.0,1.0,1.0
2990,950000.0,Gilberto Mestrinho,Leste,Casas,207.0,4.0,2.0,4.0
2992,637400.0,São Jorge,Oeste,Apartamentos,91.0,3.0,4.0,2.0
2993,180000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,60.0,2.0,2.0,2.0
2994,250000.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,1.0
2995,850000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,155.0,3.0,3.0,4.0
2996,460000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,79.0,3.0,1.0,2.0
2998,220000.0,Novo Aleixo,Norte,Casas,68.0,2.0,2.0,1.0
2999,1150000.0,Ponta Negra,Oeste,Casas,18197.0,3.0,4.0,4.0
3000,490000.0,Parque 10 de Novembro,Centro-Sul,Casas,120.0,3.0,2.0,3.0
3002,350000.0,Ponta Negra,Oeste,Apartamentos,49.0,2.0,1.0,2.0
3003,600000.0,Ponta Negra,Oeste,Apartamentos,88.0,3.0,2.0,2.0
3005,298600.0,Parque 10 de Novembro,Centro-Sul,Casas,80.0,2.0,2.0,2.0
3006,762000.0,Adrianópolis,Centro-Sul,Apartamentos,112.0,3.0,2.0,1.0
3009,980000.0,Ponta Negra,Oeste,Casas,265.0,4.0,4.0,5.0
3011,400000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,72.0,3.0,2.0,2.0
3012,250000.0,Nova Cidade,Norte,Casas,159.0,2.0,3.0,1.0
3013,135000.0,Lago Azul,Norte,Apartamentos,42.0,1.0,1.0,1.0
3014,220000.0,Adrianópolis,Centro-Sul,Apartamentos,45.0,1.0,1.0,1.0
3015,250369.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
3019,4500000.0,Adrianópolis,Centro-Sul,Casas,500.0,5.0,5.0,5.0
3020,420000.0,Flores,Centro-Sul,Casas,95.0,2.0,1.0,3.0
3021,425000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,79.0,3.0,2.0,3.0
3023,480000.0,Parque 10 de Novembro,Centro-Sul,Casas,136.0,3.0,2.0,2.0
3024,729000.0,Dom Pedro I,Centro-Oeste,Apartamentos,133.0,3.0,2.0,4.0
3027,2600000.0,Chapada,Centro-Sul,Casas,360.0,3.0,2.0,5.0
3028,1900000.0,Flores,Centro-Sul,Casas,420.0,1.0,2.0,3.0
3031,880000.0,Ponta Negra,Oeste,Casas,150.0,3.0,4.0,4.0
3033,881000.0,Flores,Centro-Sul,Casas,145.0,3.0,3.0,4.0
3034,750000.0,Adrianópolis,Centro-Sul,Apartamentos,140.0,3.0,3.0,5.0
3035,350000.0,Dom Pedro I,Centro-Oeste,Casas,154.0,3.0,1.0,1.0
3036,185000.0,São José Operário,Leste,Casas,200.0,2.0,0.0,2.0
3037,180002.0,Cidade Nova,Norte,Casas,128.0,3.0,1.0,2.0
3038,380000.0,Novo Aleixo,Norte,Casas,200.0,3.0,2.0,2.0
3040,1100000.0,Adrianópolis,Centro-Sul,Apartamentos,106.0,3.0,2.0,2.0
3041,270003.0,Cidade Nova,Norte,Casas,78.0,3.0,2.0,2.0
3042,50000.0,Colônia Terra Nova,Norte,Apartamentos,50.0,2.0,2.0,1.0
3043,310000.0,Tarumã,Oeste,Casas,260.0,2.0,4.0,3.0
3045,3200000.0,Chapada,Centro-Sul,Casas,370.0,5.0,4.0,5.0
3048,240000.0,Gilberto Mestrinho,Leste,Apartamentos,43.0,2.0,1.0,1.0
3049,200000.0,Centro,Sul,Casas,250.0,1.0,5.0,2.0
3050,150000.0,Cidade Nova,Norte,Casas,184.0,2.0,1.0,1.0
3052,540000.0,Flores,Centro-Sul,Apartamentos,90.0,3.0,2.0,1.0
3053,160369.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
3054,300000.0,Planalto,Centro-Oeste,Casas,250.0,2.0,1.0,1.0
3055,220000.0,São José Operário,Leste,Apartamentos,60.0,2.0,1.0,2.0
3056,850000.0,Ponta Negra,Oeste,Casas,150.0,3.0,4.0,4.0
3058,280000.0,Cidade Nova,Norte,Casas,200.0,4.0,3.0,3.0
3059,520000.0,Ponta Negra,Oeste,Apartamentos,91.0,3.0,2.0,2.0
3061,305000.0,Redenção,Centro-Oeste,Casas,300.0,2.0,4.0,1.0
3062,180000.0,Novo Aleixo,Norte,Casas,150.0,4.0,1.0,3.0
3064,600000.0,Aleixo,Centro-Sul,Apartamentos,157.0,3.0,2.0,1.0
3065,530000.0,Dom Pedro I,Centro-Oeste,Apartamentos,84.0,3.0,2.0,2.0
3067,265001.0,Flores,Centro-Sul,Casas,80.0,3.0,2.0,2.0
3068,299000.0,Nova Esperança,Oeste,Apartamentos,56.0,3.0,1.0,2.0
3070,100000.0,Nova Esperança,Oeste,Apartamentos,54.0,3.0,1.0,1.0
3071,1400000.0,Flores,Centro-Sul,Casas,317.0,2.0,2.0,2.0
3072,540000.0,Flores,Centro-Sul,Apartamentos,90.0,3.0,2.0,2.0
3073,100000.0,Cidade Nova,Norte,Casas,300.0,3.0,2.0,2.0
3074,200000.0,Colônia Terra Nova,Norte,Apartamentos,60.0,2.0,1.0,2.0
